División,Curso,Grupo,Asignatura,Profesor,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10
4,2,D,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,D,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,D,430,448,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0
4,2,D,430,448,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0
4,2,D,430,448,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0
4,2,D,430,448,6.0,7.0,5.0,9.0,7.0,9.0,9.0,6.0,8.0,9.0
4,2,D,430,448,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0
4,2,D,430,448,8.0,8.0,8.0,8.0,7.0,9.0,9.0,5.0,7.0,7.0
4,2,D,430,448,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
4,2,D,430,448,9.0,9.0,9.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0
4,2,D,430,448,10.0,10.0,9.0,10.0,9.0,9.0,9.0,7.0,8.0,9.0
4,2,D,430,448,9.0,8.0,7.0,9.0,7.0,9.0,10.0,8.0,7.0,9.0
4,2,D,430,448,8.0,8.0,7.0,9.0,7.0,9.0,8.0,7.0,7.0,8.0
4,2,D,430,448,8.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0,7.0,8.0
4,2,D,430,448,8.0,10.0,8.0,8.0,7.0,7.0,9.0,5.0,9.0,10.0
4,2,D,430,448,9.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,10.0
4,2,D,430,448,9.0,9.0,7.0,9.0,8.0,10.0,9.0,7.0,8.0,8.0
4,2,D,430,448,9.0,8.0,9.0,9.0,8.0,10.0,9.0,8.0,8.0,9.0
4,2,D,430,448,8.0,8.0,9.0,7.0,7.0,9.0,8.0,7.0,9.0,8.0
4,2,D,430,448,10.0,10.0,8.0,7.0,7.0,9.0,7.0,8.0,9.0,9.0
4,2,D,430,448,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0
4,2,D,430,448,8.0,8.0,8.0,9.0,7.0,9.0,9.0,6.0,9.0,8.0
4,2,D,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,D,430,448,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0
4,2,D,430,448,7.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0
4,2,D,430,411,3.0,2.0,3.0,1.0,7.0,10.0,3.0,5.0,4.0,4.0
4,2,D,430,411,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0
4,2,D,430,411,2.0,1.0,2.0,5.0,9.0,8.0,7.0,7.0,6.0,4.0
4,2,D,430,411,4.0,3.0,4.0,3.0,5.0,7.0,4.0,6.0,5.0,5.0
4,2,D,430,411,4.0,3.0,3.0,3.0,6.0,8.0,6.0,4.0,4.0,2.0
4,2,D,430,411,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,8.0
4,2,D,430,411,4.0,3.0,5.0,4.0,5.0,6.0,5.0,7.0,3.0,6.0
4,2,D,430,411,7.0,4.0,6.0,7.0,5.0,8.0,7.0,5.0,5.0,6.0
4,2,D,430,411,3.0,2.0,3.0,2.0,7.0,8.0,5.0,5.0,1.0,4.0
4,2,D,430,411,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0
4,2,D,430,411,7.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,7.0,6.0
4,2,D,430,411,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0
4,2,D,430,411,10.0,10.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,8.0
4,2,D,430,411,8.0,6.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,7.0
4,2,D,430,411,8.0,4.0,8.0,2.0,8.0,9.0,8.0,6.0,5.0,4.0
4,2,D,430,411,7.0,3.0,7.0,4.0,7.0,9.0,7.0,6.0,6.0,6.0
4,2,D,430,411,7.0,5.0,7.0,5.0,7.0,9.0,7.0,6.0,7.0,6.0
4,2,D,430,411,7.0,2.0,3.0,3.0,3.0,5.0,1.0,5.0,3.0,1.0
4,2,D,430,411,5.0,3.0,5.0,8.0,3.0,10.0,8.0,7.0,2.0,4.0
4,2,D,430,411,4.0,2.0,2.0,7.0,6.0,8.0,7.0,7.0,4.0,1.0
4,2,D,430,411,7.0,6.0,7.0,6.0,6.0,5.0,8.0,7.0,6.0,6.0
4,2,D,430,411,4.0,5.0,5.0,5.0,7.0,9.0,3.0,5.0,2.0,3.0
4,2,D,430,411,2.0,4.0,5.0,4.0,6.0,8.0,4.0,5.0,5.0,4.0
4,2,D,430,411,6.0,7.0,5.0,3.0,5.0,6.0,3.0,5.0,6.0,5.0
4,2,D,430,411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2,D,430,411,3.0,3.0,4.0,4.0,5.0,7.0,4.0,5.0,2.0,3.0
4,2,D,430,411,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0
4,2,D,430,411,7.0,5.0,9.0,9.0,4.0,10.0,10.0,10.0,10.0,8.0
4,3,A,414,422,8.0,8.0,8.0,1.0,1.0,10.0,1.0,10.0,9.0,6.0
4,3,A,414,422,9.0,9.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0
4,3,A,414,422,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,10.0,10.0,1.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,10.0,9.0,8.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,9.0,9.0,9.0,9.0,7.0,8.0,9.0,7.0,9.0,9.0
4,3,A,414,422,10.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,8.0,6.0,7.0,7.0,7.0,10.0,9.0,9.0,10.0,9.0
4,3,A,414,422,8.0,8.0,9.0,9.0,5.0,10.0,9.0,9.0,10.0,10.0
4,3,A,414,422,9.0,9.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0
4,3,A,414,422,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,9.0,10.0,10.0,9.0,8.0,9.0,9.0,9.0,10.0,9.0
4,3,A,414,422,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,10.0,9.0,10.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,9.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,8.0,9.0,6.0,5.0,6.0,10.0,10.0,8.0,10.0,8.0
4,3,A,414,422,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,414,422,7.0,5.0,5.0,5.0,6.0,10.0,8.0,7.0,7.0,5.0
4,3,A,414,422,4.0,6.0,5.0,6.0,5.0,8.0,5.0,6.0,3.0,5.0
4,3,A,414,422,9.0,7.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0,8.0
4,3,A,414,422,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0
4,3,A,414,422,8.0,9.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,7.0
4,3,A,414,422,10.0,10.0,8.0,5.0,6.0,10.0,4.0,8.0,9.0,7.0
4,3,A,414,422,8.0,8.0,8.0,5.0,6.0,8.0,6.0,6.0,9.0,8.0
4,3,A,414,422,7.0,7.0,9.0,7.0,9.0,10.0,7.0,7.0,10.0,9.0
4,3,A,414,422,8.0,10.0,9.0,8.0,7.0,10.0,9.0,9.0,9.0,9.0
4,3,A,414,422,8.0,6.0,7.0,6.0,6.0,5.0,7.0,8.0,7.0,7.0
4,3,A,415,425,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,9.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0
4,3,A,415,425,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,7.0,8.0,6.0,7.0,8.0,10.0,8.0,7.0,9.0,8.0
4,3,A,415,425,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0
4,3,A,415,425,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,10.0,9.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,10.0
4,3,A,415,425,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,8.0,8.0,8.0,9.0,10.0,10.0,9.0,8.0,9.0,8.0
4,3,A,415,425,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,9.0
4,3,A,415,425,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,7.0,9.0
4,3,A,415,425,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,8.0,10.0,7.0,9.0,5.0,10.0,10.0,8.0,8.0,7.0
4,3,A,415,425,9.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0
4,3,A,415,425,9.0,8.0,9.0,10.0,10.0,10.0,9.0,9.0,7.0,9.0
4,3,A,415,425,10.0,10.0,10.0,10.0,8.0,10.0,9.0,10.0,10.0,9.0
4,3,A,415,425,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4,3,A,415,425,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0
4,3,A,415,425,9.0,10.0,10.0,9.0,7.0,10.0,9.0,9.0,8.0,9.0
4,3,A,415,425,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0
4,3,A,415,425,10.0,9.0,9.0,10.0,8.0,10.0,10.0,9.0,9.0,9.0
4,3,A,415,425,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,9.0
4,3,A,415,425,8.0,8.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,8.0
4,3,A,415,425,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0
4,3,A,415,425,8.0,8.0,9.0,10.0,8.0,10.0,9.0,9.0,9.0,8.0
4,3,A,415,425,7.0,8.0,7.0,9.0,5.0,8.0,7.0,7.0,9.0,8.0
4,3,A,415,425,9.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0
4,3,A,415,425,9.0,9.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0
4,3,A,415,425,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,415,425,7.0,7.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,7.0
4,3,A,413,421,7.0,7.0,7.0,9.0,7.0,10.0,10.0,7.0,7.0,7.0
4,3,A,413,421,6.0,4.0,3.0,9.0,3.0,10.0,8.0,5.0,2.0,7.0
4,3,A,413,421,10.0,9.0,10.0,8.0,6.0,10.0,8.0,9.0,10.0,8.0
4,3,A,413,421,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0
4,3,A,413,421,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0
4,3,A,413,421,7.0,7.0,6.0,8.0,7.0,10.0,9.0,7.0,7.0,6.0
4,3,A,413,421,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0
4,3,A,413,421,7.0,7.0,7.0,8.0,5.0,10.0,10.0,7.0,7.0,7.0
4,3,A,413,421,7.0,6.0,6.0,8.0,6.0,9.0,9.0,9.0,6.0,6.0
4,3,A,413,421,8.0,8.0,6.0,8.0,6.0,6.0,9.0,9.0,8.0,9.0
4,3,A,413,421,9.0,6.0,6.0,7.0,5.0,10.0,9.0,7.0,6.0,7.0
4,3,A,413,421,9.0,5.0,7.0,7.0,7.0,10.0,10.0,8.0,8.0,8.0
4,3,A,413,421,7.0,7.0,8.0,7.0,6.0,10.0,9.0,8.0,9.0,8.0
4,3,A,413,421,10.0,10.0,8.0,8.0,7.0,10.0,9.0,9.0,10.0,9.0
4,3,A,413,421,8.0,9.0,8.0,10.0,8.0,10.0,10.0,8.0,8.0,9.0
4,3,A,413,421,7.0,6.0,6.0,7.0,8.0,10.0,9.0,9.0,7.0,7.0
4,3,A,413,421,9.0,9.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0
4,3,A,413,421,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,7.0,10.0
4,3,A,413,421,6.0,6.0,6.0,8.0,4.0,9.0,6.0,9.0,6.0,6.0
4,3,A,413,421,6.0,8.0,6.0,10.0,1.0,10.0,10.0,9.0,10.0,6.0
4,3,A,413,421,7.0,8.0,6.0,6.0,5.0,9.0,8.0,8.0,8.0,8.0
4,3,A,413,421,5.0,7.0,5.0,8.0,1.0,10.0,9.0,4.0,10.0,6.0
4,3,A,413,421,6.0,5.0,5.0,6.0,6.0,10.0,7.0,7.0,6.0,6.0
4,3,A,413,421,5.0,5.0,5.0,6.0,5.0,10.0,10.0,9.0,6.0,6.0
4,3,A,413,421,9.0,9.0,8.0,9.0,7.0,10.0,9.0,9.0,10.0,9.0
4,3,A,436,414,9.0,8.0,8.0,8.0,8.0,10.0,9.0,8.0,9.0,8.0
4,3,A,436,414,10.0,8.0,9.0,10.0,6.0,8.0,10.0,10.0,10.0,8.0
4,3,A,436,414,9.0,9.0,9.0,8.0,2.0,9.0,9.0,9.0,8.0,6.0
4,3,A,436,414,8.0,5.0,7.0,6.0,5.0,5.0,6.0,7.0,5.0,5.0
4,3,A,436,414,10.0,10.0,9.0,8.0,8.0,10.0,10.0,8.0,10.0,10.0
4,3,A,436,414,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0
4,3,A,436,414,9.0,7.0,6.0,6.0,6.0,10.0,10.0,10.0,9.0,9.0
4,3,A,436,414,8.0,9.0,9.0,9.0,7.0,10.0,10.0,8.0,9.0,8.0
4,3,A,436,414,9.0,8.0,8.0,7.0,7.0,10.0,9.0,8.0,7.0,9.0
4,3,A,436,414,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
4,3,A,436,414,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
4,3,A,436,414,10.0,10.0,10.0,8.0,6.0,10.0,10.0,10.0,10.0,9.0
4,3,A,436,414,8.0,8.0,8.0,8.0,7.0,10.0,8.0,9.0,9.0,8.0
4,3,A,436,414,10.0,8.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,9.0
4,3,A,436,414,10.0,9.0,9.0,10.0,1.0,10.0,10.0,10.0,10.0,9.0
4,3,A,436,414,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,9.0
4,3,A,436,414,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0
4,3,A,436,414,7.0,7.0,8.0,6.0,6.0,10.0,7.0,7.0,8.0,9.0
4,3,A,436,414,10.0,10.0,10.0,9.0,7.0,9.0,10.0,9.0,10.0,10.0
4,3,A,436,414,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,A,436,414,10.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0
4,3,A,436,414,10.0,10.0,10.0,9.0,3.0,10.0,10.0,10.0,10.0,10.0
4,3,A,436,414,9.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,9.0
4,3,A,436,414,9.0,9.0,6.0,8.0,6.0,10.0,10.0,10.0,10.0,9.0
4,3,A,436,414,8.0,8.0,7.0,9.0,7.0,10.0,10.0,10.0,10.0,9.0
4,3,A,436,414,8.0,8.0,7.0,10.0,6.0,10.0,10.0,10.0,8.0,8.0
4,3,A,436,414,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0
4,3,A,436,414,10.0,10.0,8.0,9.0,6.0,10.0,10.0,9.0,9.0,10.0
4,3,A,436,414,9.0,8.0,9.0,9.0,7.0,10.0,9.0,10.0,9.0,9.0
4,3,A,436,414,10.0,8.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0
4,3,A,436,414,10.0,9.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0
4,3,A,436,414,10.0,10.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0
4,3,A,436,414,9.0,6.0,6.0,7.0,8.0,1.0,9.0,9.0,6.0,7.0
4,3,A,436,414,10.0,9.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0
4,3,A,436,414,9.0,8.0,8.0,7.0,6.0,10.0,8.0,8.0,9.0,8.0
4,3,A,411,416,2.0,4.0,1.0,5.0,3.0,10.0,1.0,1.0,8.0,5.0
4,3,A,411,416,1.0,2.0,1.0,5.0,2.0,10.0,2.0,1.0,5.0,3.0
4,3,A,411,416,6.0,7.0,7.0,8.0,5.0,9.0,8.0,7.0,4.0,6.0
4,3,A,411,416,8.0,6.0,1.0,8.0,2.0,10.0,8.0,7.0,4.0,5.0
4,3,A,411,416,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,3,A,411,416,5.0,4.0,3.0,6.0,4.0,9.0,5.0,6.0,3.0,4.0
4,3,A,411,416,7.0,7.0,7.0,8.0,8.0,10.0,8.0,9.0,7.0,8.0
4,3,A,411,416,6.0,4.0,5.0,6.0,5.0,9.0,9.0,9.0,5.0,7.0
4,3,A,411,416,7.0,6.0,6.0,7.0,6.0,10.0,7.0,6.0,6.0,7.0
4,3,A,411,416,7.0,7.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,7.0
4,3,A,411,416,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4,3,A,411,416,8.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,9.0,9.0
4,3,A,411,416,8.0,7.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0
4,3,A,411,416,1.0,1.0,1.0,1.0,1.0,7.0,5.0,5.0,1.0,2.0
4,3,A,411,416,8.0,6.0,6.0,10.0,7.0,10.0,10.0,10.0,8.0,8.0
4,3,A,411,416,6.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0
4,3,A,411,416,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0
4,3,A,411,416,5.0,5.0,3.0,4.0,4.0,10.0,5.0,7.0,2.0,4.0
4,3,A,411,416,10.0,10.0,8.0,6.0,5.0,10.0,9.0,10.0,10.0,10.0
4,3,A,411,416,8.0,8.0,3.0,10.0,1.0,10.0,10.0,7.0,6.0,6.0
4,3,A,411,416,7.0,8.0,6.0,8.0,8.0,10.0,7.0,8.0,8.0,8.0
4,3,A,411,416,1.0,2.0,1.0,1.0,1.0,10.0,1.0,10.0,3.0,2.0
4,3,A,411,416,8.0,8.0,6.0,8.0,7.0,10.0,8.0,10.0,8.0,9.0
4,3,A,411,416,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0
4,3,A,411,416,5.0,4.0,8.0,8.0,8.0,10.0,6.0,6.0,6.0,6.0
4,3,A,411,416,7.0,10.0,7.0,10.0,7.0,10.0,10.0,10.0,8.0,7.0
4,3,A,411,416,6.0,6.0,5.0,7.0,6.0,10.0,6.0,9.0,8.0,7.0
4,3,B,413,420,10.0,7.0,9.0,8.0,7.0,7.0,7.0,8.0,9.0,10.0
4,3,B,413,420,9.0,9.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0
4,3,B,413,420,6.0,4.0,5.0,5.0,7.0,8.0,6.0,6.0,5.0,6.0
4,3,B,413,420,8.0,2.0,3.0,8.0,8.0,8.0,9.0,6.0,9.0,7.0
4,3,B,413,420,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0
4,3,B,413,420,9.0,9.0,9.0,7.0,9.0,4.0,8.0,3.0,9.0,9.0
4,3,B,413,420,10.0,8.0,8.0,8.0,10.0,8.0,9.0,9.0,8.0,8.0
4,3,B,413,420,9.0,9.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0
4,3,B,413,420,10.0,7.0,9.0,4.0,10.0,9.0,9.0,9.0,9.0,9.0
4,3,B,413,420,9.0,7.0,7.0,5.0,6.0,6.0,6.0,2.0,8.0,6.0
4,3,B,413,420,5.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0
4,3,B,413,420,9.0,8.0,10.0,6.0,10.0,10.0,7.0,7.0,10.0,7.0
4,3,B,413,420,8.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,9.0
4,3,B,413,420,8.0,7.0,7.0,8.0,10.0,7.0,8.0,8.0,9.0,7.0
4,3,B,413,420,10.0,10.0,10.0,9.0,10.0,8.0,9.0,9.0,10.0,10.0
4,3,B,413,420,9.0,9.0,9.0,8.0,8.0,5.0,10.0,10.0,10.0,8.0
4,3,B,413,420,7.0,7.0,8.0,4.0,8.0,8.0,4.0,8.0,8.0,6.0
4,3,B,413,420,9.0,10.0,7.0,8.0,8.0,10.0,9.0,8.0,8.0,10.0
4,3,B,413,420,9.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0
4,3,B,413,420,8.0,8.0,8.0,7.0,8.0,6.0,8.0,6.0,8.0,8.0
4,3,B,413,420,6.0,4.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0
4,3,B,413,420,8.0,7.0,7.0,3.0,6.0,5.0,6.0,6.0,3.0,7.0
4,3,B,413,420,7.0,7.0,5.0,3.0,1.0,8.0,1.0,1.0,1.0,7.0
4,3,B,413,420,10.0,10.0,9.0,8.0,7.0,10.0,9.0,9.0,8.0,9.0
4,3,B,413,420,6.0,4.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0
4,3,B,413,420,10.0,9.0,6.0,6.0,7.0,8.0,10.0,9.0,7.0,8.0
4,3,B,413,420,10.0,4.0,10.0,10.0,10.0,1.0,10.0,1.0,5.0,8.0
4,3,B,413,420,6.0,4.0,7.0,10.0,9.0,10.0,5.0,5.0,8.0,8.0
4,3,B,413,420,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,B,413,420,8.0,7.0,6.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0
4,3,B,413,420,9.0,9.0,9.0,9.0,10.0,10.0,8.0,10.0,10.0,9.0
4,3,B,413,420,7.0,8.0,7.0,6.0,4.0,10.0,8.0,5.0,4.0,8.0
4,3,B,413,420,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0
4,3,B,413,420,7.0,10.0,9.0,9.0,7.0,10.0,8.0,9.0,10.0,9.0
4,3,B,413,420,8.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0
4,3,B,413,420,8.0,8.0,8.0,8.0,8.0,10.0,7.0,6.0,8.0,8.0
4,3,B,413,420,7.0,4.0,7.0,5.0,7.0,7.0,6.0,5.0,5.0,7.0
4,3,B,413,420,7.0,7.0,7.0,9.0,6.0,9.0,10.0,7.0,5.0,7.0
4,3,B,436,436,7.0,9.0,8.0,10.0,7.0,7.0,10.0,9.0,10.0,9.0
4,3,B,436,436,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
4,3,B,436,436,7.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0
4,3,B,436,436,8.0,9.0,8.0,10.0,8.0,9.0,10.0,5.0,8.0,8.0
4,3,B,436,436,8.0,10.0,10.0,9.0,9.0,10.0,9.0,8.0,10.0,8.0
4,3,B,436,436,7.0,8.0,8.0,7.0,7.0,10.0,8.0,8.0,8.0,8.0
4,3,B,436,436,7.0,10.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0
4,3,B,436,436,8.0,8.0,7.0,10.0,8.0,10.0,9.0,9.0,9.0,9.0
4,3,B,436,436,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,B,436,436,7.0,6.0,7.0,9.0,6.0,7.0,7.0,5.0,8.0,6.0
4,3,B,436,436,8.0,8.0,9.0,9.0,8.0,9.0,8.0,6.0,9.0,8.0
4,3,B,436,436,5.0,6.0,3.0,9.0,8.0,7.0,7.0,2.0,4.0,6.0
4,3,B,436,436,5.0,6.0,8.0,8.0,7.0,10.0,7.0,6.0,7.0,6.0
4,3,B,436,436,8.0,9.0,8.0,9.0,8.0,9.0,9.0,4.0,8.0,9.0
4,3,B,436,436,8.0,10.0,9.0,10.0,7.0,10.0,10.0,4.0,9.0,9.0
4,3,B,436,436,9.0,9.0,10.0,10.0,8.0,9.0,10.0,9.0,9.0,9.0
4,3,B,436,436,7.0,8.0,8.0,8.0,6.0,9.0,9.0,6.0,8.0,7.0
4,3,B,436,436,9.0,9.0,9.0,9.0,7.0,7.0,7.0,8.0,10.0,9.0
4,3,B,436,436,8.0,10.0,9.0,10.0,8.0,9.0,10.0,9.0,9.0,10.0
4,3,B,436,436,7.0,10.0,7.0,10.0,7.0,10.0,10.0,8.0,10.0,9.0
4,3,B,436,436,5.0,8.0,5.0,8.0,7.0,10.0,10.0,6.0,6.0,6.0
4,3,B,436,436,7.0,9.0,9.0,9.0,7.0,10.0,10.0,6.0,10.0,9.0
4,3,B,436,436,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,3,B,436,436,9.0,10.0,9.0,10.0,7.0,10.0,10.0,8.0,10.0,9.0
4,3,B,436,436,9.0,8.0,8.0,9.0,8.0,9.0,8.0,5.0,7.0,8.0
4,3,B,436,436,7.0,9.0,6.0,9.0,4.0,9.0,9.0,4.0,8.0,8.0
4,3,B,436,436,7.0,10.0,7.0,10.0,8.0,10.0,10.0,9.0,8.0,8.0
4,3,B,436,436,9.0,10.0,1.0,9.0,9.0,5.0,10.0,1.0,9.0,3.0
4,3,B,436,436,10.0,10.0,9.0,9.0,9.0,10.0,10.0,7.0,10.0,9.0
4,3,B,436,436,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0
4,3,B,436,436,9.0,9.0,9.0,7.0,8.0,10.0,9.0,7.0,8.0,9.0
4,3,B,436,436,7.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0
4,3,B,411,417,9.0,10.0,9.0,9.0,8.0,10.0,9.0,10.0,8.0,10.0
4,3,B,411,417,10.0,10.0,9.0,9.0,7.0,10.0,9.0,10.0,10.0,9.0
4,3,B,411,417,8.0,9.0,9.0,8.0,9.0,10.0,8.0,10.0,9.0,9.0
4,3,B,411,417,8.0,8.0,9.0,6.0,7.0,10.0,10.0,10.0,9.0,9.0
4,3,B,411,417,9.0,9.0,8.0,7.0,8.0,9.0,9.0,10.0,9.0,9.0
4,3,B,411,417,6.0,6.0,6.0,7.0,7.0,10.0,10.0,6.0,9.0,7.0
4,3,B,411,417,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0
4,3,B,411,417,6.0,7.0,3.0,6.0,4.0,9.0,10.0,10.0,7.0,7.0
